#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321A1A159,,
#Date Time: 2021-04-06 15:43:00.687,,
#Sample rate: 4000Hz,,
#Samples: 8000,,
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s,,
#Channel 2: Range: 500 mV/div Offset: -1 V,,
#Math 1: Function: -1*C1,,
,,
Time (s),Channel 2 (V),Math 1 (V)
1.587,1.034810839,5.207878505
1.58725,1.038169412,5.224691473
1.5875,1.034810839,5.234779253
1.58775,1.034810839,5.244867034
1.588,1.034810839,5.254954814
1.58825,1.034810839,5.261680001
1.5885,1.034810839,5.271767782
1.58875,1.034810839,5.281855563
1.589,1.038169412,5.291943343
1.58925,1.038169412,5.312118904
1.5895,1.034810839,5.335657059
1.58975,1.028093694,5.35583262
1.59,1.028093694,5.362557807
1.59025,1.028093694,5.362557807
1.5905,1.028093694,5.359195213
1.59075,1.028093694,5.349107433
1.591,1.028093694,5.342382246
1.59125,1.031452267,5.342382246
1.5915,1.028093694,5.352470026
1.59175,1.028093694,5.376008181
1.592,1.028093694,5.392821149
1.59225,1.024735122,5.409634116
1.5925,1.024735122,5.419721897
1.59275,1.021376549,5.443260052
1.593,1.021376549,5.493698954
1.59325,1.011300831,5.571038605
1.5935,1.011300831,5.587851573
1.59375,1.011300831,5.597939353
1.594,1.011300831,5.604664541
1.59425,1.011300831,5.614752321
1.5945,1.011300831,5.628202695
1.59475,1.011300831,5.638290476
1.595,1.011300831,5.65174085
1.59525,1.011300831,5.668553817
1.5955,1.011300831,5.685366785
1.59575,1.011300831,5.705542346
1.596,1.011300831,5.715630127
1.59625,1.014659404,5.722355314
1.5965,1.014659404,5.732443094
1.59675,1.007942259,5.752618655
1.597,1.007942259,5.76606903
1.59725,1.007942259,5.782881997
1.5975,1.011300831,5.792969778
1.59775,1.011300831,5.809782745
1.598,1.018017977,5.809782745
1.59825,1.024735122,5.813145339
1.5985,1.024735122,5.813145339
1.59875,1.028093694,5.816507932
1.599,1.028093694,5.809782745
1.59925,1.031452267,5.799694965
1.5995,1.034810839,5.786244591
1.59975,1.034810839,5.782881997
1.6,1.034810839,5.792969778
1.60025,1.034810839,5.816507932
1.6005,1.034810839,5.826595713
1.60075,1.038169412,5.826595713
1.601,1.041527984,5.836683493
1.60125,1.041527984,5.860221648
1.6015,1.038169412,5.930836112
1.60175,1.034810839,5.988000202
1.602,1.034810839,6.008175763
1.60225,1.034810839,6.024988731
1.6025,1.034810839,6.038439105
1.60275,1.038169412,6.045164292
1.603,1.034810839,6.055252072
1.60325,1.034810839,6.068702446
1.6035,1.038169412,6.078790227
1.60375,1.034810839,6.092240601
1.604,1.038169412,6.109053569
1.60425,1.034810839,6.125866536
1.6045,1.034810839,6.13931691
1.60475,1.034810839,6.152767284
1.605,1.034810839,6.159492471
1.60525,1.031452267,6.169580252
1.6055,1.034810839,6.176305439
1.60575,1.038169412,6.189755813
1.606,1.038169412,6.220019155
1.60625,1.031452267,6.236832122
1.6065,1.028093694,6.257007684
1.60675,1.028093694,6.263732871
1.607,1.028093694,6.260370277
1.60725,1.028093694,6.250282497
1.6075,1.028093694,6.236832122
1.60775,1.028093694,6.230106935
1.608,1.028093694,6.240194716
1.60825,1.028093694,6.257007684
1.6085,1.028093694,6.280545838
1.60875,1.028093694,6.300721399
1.609,1.024735122,6.314171773
1.60925,1.024735122,6.324259554
1.6095,1.021376549,6.354522896
1.60975,1.018017977,6.418412173
1.61,1.011300831,6.48230145
1.61025,1.011300831,6.49238923
1.6105,1.011300831,6.512564791
1.61075,1.011300831,6.532740352
1.611,1.011300831,6.542828133
1.61125,1.011300831,6.556278507
1.6115,1.014659404,6.566366288
1.61175,1.011300831,6.576454068
1.612,1.011300831,6.586541849
1.61225,1.011300831,6.599992223
1.6125,1.011300831,6.613442597
1.61275,1.011300831,6.623530377
1.613,1.011300831,6.636980751
1.61325,1.011300831,6.650431126
1.6135,1.007942259,6.680694467
1.61375,1.007942259,6.697507435
1.614,1.007942259,6.714320402
1.61425,1.011300831,6.727770777
1.6145,1.011300831,6.737858557
1.61475,1.021376549,6.741221151
1.615,1.024735122,6.744583744
1.61525,1.024735122,6.744583744
1.6155,1.028093694,6.734495964
1.61575,1.028093694,6.724408183
1.616,1.031452267,6.714320402
1.61625,1.031452267,6.707595215
1.6165,1.031452267,6.714320402
1.61675,1.031452267,6.724408183
1.617,1.031452267,6.73113337
1.61725,1.038169412,6.73113337
1.6175,1.038169412,6.747946338
1.61775,1.041527984,6.768121899
1.618,1.038169412,6.815198208
1.61825,1.034810839,6.885812672
1.6185,1.034810839,6.91271342
1.61875,1.034810839,6.922801201
1.619,1.034810839,6.936251575
1.61925,1.034810839,6.949701949
1.6195,1.038169412,6.966514917
1.61975,1.038169412,6.979965291
1.62,1.034810839,6.990053071
1.62025,1.034810839,7.006866039
1.6205,1.038169412,7.020316413
1.62075,1.038169412,7.030404193
1.621,1.034810839,7.047217161
1.62125,1.034810839,7.060667535
1.6215,1.034810839,7.070755316
1.62175,1.034810839,7.087568283
1.622,1.034810839,7.107743844
1.62225,1.038169412,7.117831625
1.6225,1.038169412,7.131281999
1.62275,1.038169412,7.148094967
1.623,1.031452267,7.168270528
1.62325,1.028093694,7.181720902
1.6235,1.031452267,7.181720902
1.62375,1.028093694,7.185083495
1.624,1.028093694,7.181720902
1.62425,1.028093694,7.178358308
1.6245,1.031452267,7.178358308
1.62475,1.031452267,7.191808682
1.625,1.028093694,7.20862165
1.62525,1.028093694,7.218709431
1.6255,1.024735122,7.232159805
1.62575,1.024735122,7.245610179
1.626,1.021376549,7.262423146
1.62625,1.021376549,7.296049082
1.6265,1.014659404,7.366663546
1.62675,1.014659404,7.403652074
1.627,1.011300831,7.417102448
1.62725,1.011300831,7.433915416
1.6275,1.014659404,7.450728384
1.62775,1.011300831,7.470903945
1.628,1.011300831,7.487716912
1.62825,1.011300831,7.507892473
1.6285,1.011300831,7.517980254
1.62875,1.011300831,7.528068035
1.629,1.011300831,7.541518409
1.62925,1.011300831,7.548243596
1.6295,1.011300831,7.558331376
1.62975,1.014659404,7.568419157
1.63,1.011300831,7.591957311
1.63025,1.007942259,7.612132873
1.6305,1.007942259,7.625583247
1.63075,1.011300831,7.639033621
1.631,1.011300831,7.652483995
1.63125,1.014659404,7.655846588
1.6315,1.021376549,7.655846588
1.63175,1.024735122,7.662571775
1.632,1.028093694,7.662571775
1.63225,1.028093694,7.652483995
1.6325,1.028093694,7.645758808
1.63275,1.031452267,7.642396214
1.633,1.034810839,7.639033621
1.63325,1.031452267,7.649121401
1.6335,1.034810839,7.655846588
1.63375,1.034810839,7.662571775
1.634,1.038169412,7.669296962
1.63425,1.038169412,7.676022149
1.6345,1.041527984,7.692835117
1.63475,1.038169412,7.760086987
1.635,1.038169412,7.830701451
1.63525,1.034810839,7.847514419
1.6355,1.038169412,7.8576022
1.63575,1.038169412,7.871052574
1.636,1.038169412,7.881140354
1.63625,1.038169412,7.891228135
1.6365,1.038169412,7.908041102
1.63675,1.034810839,7.931579257
1.637,1.034810839,7.948392225
1.63725,1.038169412,7.961842599
1.6375,1.038169412,7.975292973
1.63775,1.038169412,7.99210594
1.638,1.034810839,8.005556315
1.63825,1.038169412,8.022369282
1.6385,1.034810839,8.03918225
1.63875,1.034810839,8.052632624
1.639,1.041527984,8.055995217
1.63925,1.038169412,8.066082998
1.6395,1.034810839,8.092983746
1.63975,1.031452267,8.123247088
1.64,1.031452267,8.133334868
1.64025,1.031452267,8.133334868
1.6405,1.028093694,8.129972275
1.64075,1.031452267,8.123247088
1.641,1.031452267,8.119884494
1.64125,1.031452267,8.123247088
1.6415,1.031452267,8.136697462
1.64175,1.031452267,8.146785242
1.642,1.028093694,8.156873023
1.64225,1.024735122,8.16359821
1.6425,1.024735122,8.173685991
1.64275,1.021376549,8.203949332
1.643,1.018017977,8.257750829
1.64325,1.014659404,8.338453073
1.6435,1.011300831,8.368716415
1.64375,1.011300831,8.378804195
1.644,1.011300831,8.392254569
1.64425,1.011300831,8.40234235
1.6445,1.011300831,8.412430131
1.64475,1.011300831,8.425880505
1.645,1.011300831,8.439330879
1.64525,1.011300831,8.456143846
1.6455,1.011300831,8.472956814
1.64575,1.011300831,8.493132375
1.646,1.011300831,8.506582749
1.64625,1.011300831,8.51667053
1.6465,1.011300831,8.52675831
1.64675,1.007942259,8.550296465
1.647,1.004583686,8.567109433
1.64725,1.007942259,8.577197213
1.6475,1.011300831,8.587284994
1.64775,1.011300831,8.597372774
1.648,1.018017977,8.594010181
1.64825,1.021376549,8.604097961
1.6485,1.024735122,8.604097961
1.64875,1.024735122,8.604097961
1.649,1.028093694,8.604097961
1.64925,1.031452267,8.600735368
1.6495,1.031452267,8.5839224
1.64975,1.031452267,8.5839224
1.65,1.034810839,8.594010181
1.65025,1.034810839,8.604097961
1.6505,1.034810839,8.610823148
1.65075,1.038169412,8.614185742
1.651,1.041527984,8.627636116
1.65125,1.041527984,8.657899458
1.6515,1.038169412,8.728513922
1.65175,1.038169412,8.782315418
1.652,1.034810839,8.799128385
1.65225,1.038169412,8.809216166
1.6525,1.038169412,8.826029134
1.65275,1.038169412,8.839479508
1.653,1.038169412,8.849567288
1.65325,1.038169412,8.869742849
1.6535,1.038169412,8.889918411
1.65375,1.038169412,8.903368785
1.654,1.038169412,8.923544346
1.65425,1.038169412,8.9470825
1.6545,1.034810839,8.967258062
1.65475,1.034810839,8.984071029
1.655,1.034810839,8.99415881
1.65525,1.034810839,9.000883997
1.6555,1.034810839,9.007609184
1.65575,1.038169412,9.014334371
1.656,1.038169412,9.027784745
1.65625,1.034810839,9.041235119
1.6565,1.028093694,9.06141068
1.65675,1.028093694,9.071498461
1.657,1.028093694,9.081586241
1.65725,1.028093694,9.088311428
1.6575,1.028093694,9.084948835
1.65775,1.028093694,9.081586241
1.658,1.031452267,9.084948835
1.65825,1.031452267,9.098399209
1.6585,1.031452267,9.11857477
1.65875,1.028093694,9.128662551
1.659,1.024735122,9.142112925
1.65925,1.024735122,9.152200705
1.6595,1.021376549,9.17573886
1.65975,1.018017977,9.246353324
1.66,1.014659404,9.313605194
1.66025,1.014659404,9.327055568
1.6605,1.011300831,9.343868536
1.66075,1.011300831,9.364044097
1.661,1.011300831,9.380857065
1.66125,1.011300831,9.397670032
1.6615,1.011300831,9.411120406
1.66175,1.011300831,9.42457078
1.662,1.011300831,9.438021154
1.66225,1.011300831,9.451471529
1.6625,1.011300831,9.468284496
1.66275,1.011300831,9.478372277
1.663,1.014659404,9.495185244
1.66325,1.014659404,9.515360805
1.6635,1.007942259,9.535536367
1.66375,1.007942259,9.548986741
1.664,1.007942259,9.562437115
1.66425,1.011300831,9.575887489
1.6645,1.011300831,9.592700456
1.66475,1.021376549,9.592700456
1.665,1.024735122,9.602788237
1.66525,1.024735122,9.602788237
1.6655,1.028093694,9.599425643
1.66575,1.028093694,9.589337863
1.666,1.031452267,9.582612676
1.66625,1.031452267,9.572524895
1.6665,1.034810839,9.575887489
1.66675,1.034810839,9.589337863
1.667,1.034810839,9.609513424
1.66725,1.038169412,9.626326392
1.6675,1.038169412,9.643139359
1.66775,1.041527984,9.65322714
1.668,1.041527984,9.693578262
1.66825,1.038169412,9.764192726
1.6685,1.038169412,9.791093474
1.66875,1.038169412,9.801181255
1.669,1.038169412,9.807906442
1.66925,1.038169412,9.821356816
1.6695,1.038169412,9.831444596
1.66975,1.034810839,9.851620158
1.67,1.038169412,9.868433125
1.67025,1.034810839,9.905421654
1.6705,1.038169412,9.922234621
1.67075,1.038169412,9.928959809
1.671,1.038169412,9.939047589
1.67125,1.034810839,9.94913537
1.6715,1.034810839,9.962585744
1.67175,1.034810839,9.979398711
1.672,1.034810839,9.992849085
1.67225,1.038169412,10.00293687
1.6725,1.038169412,10.01302465
1.67275,1.038169412,10.02983761
1.673,1.031452267,10.06010096
1.67325,1.031452267,10.07355133
1.6735,1.031452267,10.07691392
1.67375,1.028093694,10.08027652
1.674,1.028093694,10.08027652
1.67425,1.031452267,10.07018874
1.6745,1.028093694,10.06682614
1.67475,1.031452267,10.07691392
1.675,1.028093694,10.0903643
1.67525,1.028093694,10.10381467
1.6755,1.024735122,10.11390245
1.67575,1.024735122,10.12399023
1.676,1.021376549,10.13744061
1.67625,1.021376549,10.17442914
1.6765,1.014659404,10.25849397
1.67675,1.011300831,10.2954825
1.677,1.011300831,10.30557028
1.67725,1.011300831,10.31902066
1.6775,1.011300831,10.33583362
1.67775,1.011300831,10.34592141
1.678,1.011300831,10.36273437
1.67825,1.011300831,10.37282215
1.6785,1.011300831,10.38963512
1.67875,1.011300831,10.3997229
1.679,1.011300831,10.41317328
1.67925,1.011300831,10.42662365
1.6795,1.011300831,10.44007402
1.67975,1.011300831,10.45688699
1.68,1.011300831,10.47706255
1.68025,1.007942259,10.49387552
1.6805,1.007942259,10.50060071
1.68075,1.011300831,10.50732589
1.681,1.011300831,10.52077627
1.68125,1.014659404,10.52413886
1.6815,1.021376549,10.52413886
1.68175,1.024735122,10.52750146
1.682,1.024735122,10.52413886
1.68225,1.028093694,10.51405108
1.6825,1.028093694,10.5039633
1.68275,1.031452267,10.49051293
1.683,1.031452267,10.49051293
1.68325,1.031452267,10.51405108
1.6835,1.031452267,10.53086405
1.68375,1.034810839,10.53758924
1.684,1.038169412,10.53758924
1.68425,1.038169412,10.54767702
1.6845,1.041527984,10.56448998
1.68475,1.038169412,10.62165407
1.685,1.034810839,10.68554335
1.68525,1.034810839,10.70235632
1.6855,1.034810839,10.71580669
1.68575,1.038169412,10.72589447
1.686,1.034810839,10.73598225
1.68625,1.034810839,10.74607003
1.6865,1.034810839,10.762883
1.68675,1.034810839,10.76960819
1.687,1.034810839,10.78305856
1.68725,1.034810839,10.79314634
1.6875,1.038169412,10.80995931
1.68775,1.038169412,10.82340969
1.688,1.038169412,10.83686006
1.68825,1.034810839,10.85031043
1.6885,1.034810839,10.86376081
1.68875,1.034810839,10.87721118
1.689,1.038169412,10.88393637
1.68925,1.038169412,10.89738674
1.6895,1.034810839,10.91083712
1.68975,1.031452267,10.93773786
1.69,1.031452267,10.95455083
1.69025,1.031452267,10.95118824
1.6905,1.028093694,10.94446305
1.69075,1.028093694,10.93773786
1.691,1.028093694,10.93101268
1.69125,1.031452267,10.93437527
1.6915,1.028093694,10.94446305
1.69175,1.028093694,10.95791343
1.692,1.028093694,10.96463861
1.69225,1.024735122,10.9713638
1.6925,1.024735122,10.98145158
1.69275,1.021376549,11.00162714
1.693,1.018017977,11.05206604
1.69325,1.011300831,11.1260431
1.6935,1.011300831,11.15294385
1.69375,1.011300831,11.16639422
1.694,1.011300831,11.1798446
1.69425,1.011300831,11.18993238
1.6945,1.011300831,11.20002016
1.69475,1.011300831,11.21010794
1.695,1.011300831,11.22692091
1.69525,1.011300831,11.24373388
1.6955,1.011300831,11.25718425
1.69575,1.011300831,11.26727203
1.696,1.011300831,11.284085
1.69625,1.011300831,11.29753537
1.6965,1.014659404,11.30762315
1.69675,1.007942259,11.32779871
1.697,1.007942259,11.34797427
1.69725,1.007942259,11.36142465
1.6975,1.011300831,11.36814984
1.69775,1.011300831,11.37823762
1.698,1.018017977,11.38160021
1.69825,1.021376549,11.37823762
1.6985,1.024735122,11.38160021
1.69875,1.028093694,11.37487502
1.699,1.028093694,11.37151243
1.69925,1.031452267,11.36142465
1.6995,1.031452267,11.35133687
1.69975,1.034810839,11.35133687
1.7,1.031452267,11.36814984
1.70025,1.034810839,11.37151243
1.7005,1.038169412,11.37823762
1.70075,1.041527984,11.3849628
1.701,1.041527984,11.40850096
1.70125,1.041527984,11.43540171
1.7015,1.038169412,11.49929098
1.70175,1.034810839,11.54972989
1.702,1.038169412,11.56318026
1.70225,1.038169412,11.57999323
1.7025,1.038169412,11.59008101
1.70275,1.038169412,11.60353138
1.703,1.038169412,11.61698176
1.70325,1.038169412,11.62706954
1.7035,1.034810839,11.63715732
1.70375,1.038169412,11.6472451
1.704,1.038169412,11.65397028
1.70425,1.034810839,11.67078325
1.7045,1.034810839,11.68759622
1.70475,1.034810839,11.697684
1.705,1.034810839,11.71449697
1.70525,1.034810839,11.73130994
1.7055,1.034810839,11.74476031
1.70575,1.038169412,11.75484809
1.706,1.038169412,11.76493587
1.70625,1.031452267,11.78511143
1.7065,1.031452267,11.8019244
1.70675,1.031452267,11.81537477
1.707,1.028093694,11.81537477
1.70725,1.028093694,11.80864959
1.7075,1.028093694,11.79856181
1.70775,1.031452267,11.78511143
1.708,1.031452267,11.78511143
1.70825,1.028093694,11.80528699
1.7085,1.028093694,11.81873737
1.70875,1.028093694,11.82882515
1.709,1.021376549,11.83891293
1.70925,1.024735122,11.8523633
1.7095,1.021376549,11.88598924
1.70975,1.018017977,11.9599663
1.71,1.011300831,12.02721817
1.71025,1.011300831,12.03730595
1.7105,1.011300831,12.05075632
1.71075,1.011300831,12.06420669
1.711,1.011300831,12.06756929
1.71125,1.011300831,12.08438226
1.7115,1.011300831,12.09783263
1.71175,1.011300831,12.111283
1.712,1.011300831,12.12137078
1.71225,1.011300831,12.13482116
1.7125,1.011300831,12.15499672
1.71275,1.014659404,12.1650845
1.713,1.011300831,12.18189747
1.71325,1.011300831,12.19198525
1.7135,1.007942259,12.21216081
1.71375,1.007942259,12.22897378
1.714,1.007942259,12.24242415
1.71425,1.011300831,12.25251193
1.7145,1.011300831,12.26259971
1.71475,1.018017977,12.26259971
1.715,1.021376549,12.26259971
1.71525,1.024735122,12.25587453
1.7155,1.028093694,12.24578674
1.71575,1.031452267,12.23233637
1.716,1.031452267,12.22897378
1.71625,1.031452267,12.23233637
1.7165,1.031452267,12.23233637
1.71675,1.031452267,12.24578674
1.717,1.031452267,12.26259971
1.71725,1.038169412,12.26259971
1.7175,1.038169412,12.27605009
1.71775,1.041527984,12.28950046
1.718,1.038169412,12.33321418
1.71825,1.034810839,12.40719123
1.7185,1.034810839,12.43072939
1.71875,1.034810839,12.43745458
1.719,1.034810839,12.45090495
1.71925,1.034810839,12.46771792
1.7195,1.034810839,12.48116829
1.71975,1.038169412,12.49461867
1.72,1.034810839,12.50470645
1.72025,1.034810839,12.51479423
1.7205,1.034810839,12.5282446
1.72075,1.038169412,12.55178275
1.721,1.034810839,12.56523313
1.72125,1.034810839,12.5820461
1.7215,1.034810839,12.59885906
1.72175,1.034810839,12.60894684
1.722,1.031452267,12.632485
1.72225,1.038169412,12.64593537
1.7225,1.038169412,12.65938575
1.72275,1.038169412,12.67619872
1.723,1.031452267,12.69301168
1.72325,1.028093694,12.70309946
1.7235,1.028093694,12.71318724
1.72375,1.028093694,12.70982465
1.724,1.028093694,12.70646206
1.72425,1.028093694,12.69301168
1.7245,1.031452267,12.68964909
1.72475,1.028093694,12.70646206
1.725,1.028093694,12.72327502
1.72525,1.028093694,12.74008799
1.7255,1.028093694,12.75690096
1.72575,1.024735122,12.77707652
1.726,1.024735122,12.7871643
1.72625,1.021376549,12.82079024
1.7265,1.014659404,12.89476729
1.72675,1.011300831,12.93848101
1.727,1.011300831,12.94856879
1.72725,1.011300831,12.96874435
1.7275,1.011300831,12.98891991
1.72775,1.011300831,12.99900769
1.728,1.011300831,13.00909547
1.72825,1.011300831,13.02254585
1.7285,1.011300831,13.03599622
1.72875,1.011300831,13.0494466
1.729,1.011300831,13.06289697
1.72925,1.011300831,13.07634734
1.7295,1.011300831,13.08643512
1.72975,1.011300831,13.10324809
1.73,1.007942259,13.12678625
1.73025,1.007942259,13.15704959
1.7305,1.007942259,13.17722515
1.73075,1.011300831,13.18395034
1.731,1.011300831,13.19403812
1.73125,1.014659404,13.19740071
1.7315,1.021376549,13.2007633
1.73175,1.024735122,13.19740071
1.732,1.024735122,13.19740071
1.73225,1.028093694,13.19403812
1.7325,1.028093694,13.17722515
1.73275,1.031452267,13.17049996
1.733,1.031452267,13.17049996
1.73325,1.031452267,13.17386256
1.7335,1.031452267,13.18058774
1.73375,1.034810839,13.2007633
1.734,1.038169412,13.2041259
1.73425,1.038169412,13.22093887
1.7345,1.041527984,13.24783961
1.73475,1.038169412,13.31509148
1.735,1.034810839,13.37898076
1.73525,1.034810839,13.39243114
1.7355,1.034810839,13.40251892
1.73575,1.034810839,13.41933188
1.736,1.038169412,13.42941966
1.73625,1.034810839,13.44287004
1.7365,1.034810839,13.45968301
1.73675,1.034810839,13.47985857
1.737,1.034810839,13.49330894
1.73725,1.038169412,13.50675931
1.7375,1.038169412,13.5168471
1.73775,1.034810839,13.53366006
1.738,1.034810839,13.54038525
1.73825,1.034810839,13.56056081
1.7385,1.031452267,13.57737378
1.73875,1.031452267,13.59754934
1.739,1.038169412,13.6177249
1.73925,1.038169412,13.63790046
1.7395,1.034810839,13.65471343
1.73975,1.028093694,13.6715264
1.74,1.031452267,13.67825158
1.74025,1.028093694,13.67825158
1.7405,1.028093694,13.6681638
1.74075,1.028093694,13.66143862
1.741,1.028093694,13.66143862
1.74125,1.028093694,13.6715264
1.7415,1.028093694,13.69842715
1.74175,1.028093694,13.70851493
1.742,1.028093694,13.72869049
1.74225,1.024735122,13.7219653
1.7425,1.024735122,13.74886605
1.74275,1.021376549,13.7724042
1.743,1.018017977,13.82284311
1.74325,1.014659404,13.88336979
1.7435,1.011300831,13.89682016
1.74375,1.011300831,13.86991942
1.744,1.011300831,13.91699572
1.74425,1.011300831,13.94053388
1.7445,1.011300831,13.95062166
1.74475,1.011300831,13.96070944
1.745,1.011300831,13.98424759
1.74525,1.011300831,14.00778575
1.7455,1.011300831,14.0313239
1.74575,1.011300831,14.04477428
